Timestamp,Temp,Rh,Co2,HumidityDeficity,VentLee,VentWind,LowerCircuit,GrowthCircuit,AssimilationLighting,EnergyCurtain,BlackOutCurtain,ClimateEnergyDemand,Co2ActuationRegulation,WaterSupply,Drain,DrainEc,DrainPh,HeatingTempViP,VentilationTempLeeSideViP,VentilationTempWindSideViP,LeeSideWindowPositionMin,NetPipeMin,CropPipeMin,EnergiedoekViPDoekstand,VerduisteringsdoekViPDoekstand,LightingViPOn,Co2ViP,HumidityDeficitViP,WaterSupplyIntervalTimeViP,IrrigationSupplyTimeViP,WriteToiSii,SpAllowFruits,SpAllowLeaves,SpHeatingTemp,SpVentTemp,SpLeeMinVent,SpNetPipeMinVent,SpCropPipeMinVent,SpEnergyScreen,SpBlackoutScreen,SpLightingOn,SpCo2,SpHumidityDeficit,SpIrrigationInterval,SpIrrigationSupply,ParCumulative,Par,CostLighting,CostCo2,ItemType,OutsideTemp,OutsideRh,Radiation,RadiationSum,WindSpeed,WindDirection,Rain,ParOut,HeatEmission,AbsoluteHumidity,Irrigation,LampHours,Co2Hours
2018-08-26 00:25:00,18.8,81.7,725.0,2.96,0.0,0.0,35.9,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.48,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,11.4,88.0,0.0,0.0,0.0,16.0,False,0.0,-30.0,,3.096,0.0,0.0
2018-08-26 00:30:00,18.8,82.0,710.0,2.89,0.0,0.0,36.8,0.0,0.0,95.0,0.0,38.9,0.0,54.0,1.9,4.48,6.32,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,11.4,87.7,0.0,0.0,0.0,16.0,False,1.0,-30.0,,3.096,0.0,0.0
2018-08-26 00:35:00,18.9,81.8,713.0,2.92,0.0,0.0,37.2,0.0,0.0,95.0,0.0,38.9,0.0,54.0,1.9,4.5,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,11.5,86.6,0.0,0.0,0.5,16.0,False,0.0,-31.0,,3.096,0.0,0.0
2018-08-26 00:40:00,18.9,81.6,720.0,2.97,0.0,0.0,36.4,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.5,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,11.6,86.4,0.0,0.0,1.0,16.0,False,0.0,-32.0,,3.096,0.0,0.0
2018-08-26 00:45:00,18.9,81.5,714.0,2.97,0.0,0.0,35.9,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.5,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,11.1,87.6,0.0,0.0,1.0,16.0,False,0.0,-31.0,,3.096,0.0,0.0
2018-08-26 00:50:00,18.8,81.4,703.0,3.01,0.0,0.0,36.2,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.5,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,11.2,87.9,0.0,0.0,1.0,16.0,False,0.0,-31.0,,3.096,0.0,0.0
2018-08-26 00:55:00,18.8,81.5,713.0,3.01,0.0,0.0,37.4,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.5,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.9,88.1,0.0,0.0,1.0,32.0,False,1.0,-30.0,,3.096,0.0,0.0
2018-08-26 01:00:00,19.0,81.2,716.0,3.04,0.0,0.0,36.9,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.52,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,11.0,87.2,0.0,0.0,1.0,32.0,False,0.0,-30.0,,3.096,0.0,0.0
2018-08-26 01:05:00,18.8,81.2,701.0,3.02,0.0,0.0,36.0,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.5,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.9,87.6,0.0,0.0,0.8,32.0,False,0.0,-29.0,,3.096,0.0,0.0
2018-08-26 01:15:00,18.8,81.1,692.0,3.04,0.0,0.0,36.2,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.5,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.9,87.4,0.0,0.0,0.3,32.0,False,0.0,-28.0,,3.096,0.0,0.0
2018-08-26 01:20:00,18.7,81.2,712.0,3.02,0.0,0.0,37.0,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.5,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.8,87.1,0.0,0.0,0.0,32.0,False,0.0,-29.0,8.645978,3.096,0.0,0.0
2018-08-26 01:25:00,18.8,81.2,723.0,3.06,0.0,0.0,37.8,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.5,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.7,86.6,0.0,0.0,0.0,32.0,False,0.0,-29.0,,3.096,0.0,0.0
2018-08-26 01:30:00,18.8,81.1,699.0,3.05,0.0,0.0,37.0,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.52,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.9,85.4,0.0,0.0,0.8,32.0,False,0.0,-28.0,,3.096,0.0,0.0
2018-08-26 01:35:00,18.8,80.8,690.0,3.09,0.0,0.0,36.1,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.5,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.6,85.3,0.0,0.0,0.6,32.0,False,0.0,-28.0,,3.096,0.0,0.0
2018-08-26 01:40:00,18.8,80.7,698.0,3.1,0.0,0.0,35.3,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.5,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.7,85.8,0.0,0.0,0.1,32.0,False,0.0,-28.0,,3.096,0.0,0.0
2018-08-26 01:45:00,18.8,80.8,701.0,3.09,0.0,0.0,36.6,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.52,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.6,85.9,0.0,0.0,0.0,32.0,False,0.0,-28.0,,3.096,0.0,0.0
2018-08-26 01:50:00,18.8,80.9,677.0,3.05,0.0,0.0,37.9,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.5,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.6,85.6,0.0,0.0,0.0,32.0,False,0.0,-29.0,,3.096,0.0,0.0
2018-08-26 01:55:00,18.8,80.4,665.0,3.15,0.0,0.0,37.4,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.5,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.7,85.4,0.0,0.0,0.0,32.0,False,0.0,-29.0,,3.096,0.0,0.0
2018-08-26 02:00:00,18.8,80.4,666.0,3.15,0.0,0.0,36.4,0.0,0.0,95.0,0.0,51.9,0.0,54.0,1.9,4.5,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.7,85.5,0.0,0.0,0.0,32.0,False,1.0,-29.0,,3.096,0.0,0.0
2018-08-26 02:05:00,18.8,80.6,677.0,3.1,0.0,0.0,37.1,0.0,0.0,95.0,0.0,51.9,0.0,0.0,0.0,4.5,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.6,84.9,0.0,0.0,0.0,32.0,False,1.0,-30.0,,0.0,0.0,0.0
2018-08-26 02:10:00,18.8,80.4,665.0,3.15,0.0,0.0,37.8,0.0,0.0,95.0,0.0,51.9,0.0,0.0,0.0,4.52,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.6,86.2,0.0,0.0,0.0,32.0,False,0.0,-30.0,,0.0,0.0,0.0
2018-08-26 02:15:00,18.7,80.3,672.0,3.15,0.0,0.0,38.9,0.0,0.0,95.0,0.0,51.9,0.0,0.0,0.0,4.52,6.31,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.5,86.6,0.0,0.0,0.0,32.0,False,0.0,-30.0,,0.0,0.0,0.0
2018-08-26 02:20:00,18.8,80.2,657.0,3.18,0.0,0.0,38.5,0.0,0.0,95.0,0.0,51.9,0.0,0.0,0.0,4.5,6.3,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.8,84.9,0.0,0.0,0.0,32.0,False,1.0,-29.0,,0.0,0.0,0.0
2018-08-26 02:25:00,18.8,79.8,662.0,3.25,0.0,0.0,37.8,0.0,0.0,95.0,0.0,51.9,0.0,0.0,0.0,4.52,6.3,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.9,84.5,0.0,0.0,0.0,32.0,False,0.0,-29.0,,0.0,0.0,0.0
2018-08-26 02:30:00,18.8,80.4,673.0,3.15,0.0,0.0,36.6,0.0,0.0,95.0,0.0,51.9,0.0,0.0,0.0,4.52,6.3,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.8,84.4,0.0,0.0,0.0,32.0,False,0.0,-30.0,,0.0,0.0,0.0
2018-08-26 02:35:00,18.6,80.2,683.0,3.18,0.0,0.0,37.4,0.0,0.0,95.0,0.0,51.9,0.0,0.0,0.0,4.52,6.3,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.7,84.7,0.0,0.0,0.0,32.0,False,1.0,-30.0,,0.0,0.0,0.0
2018-08-26 02:40:00,18.7,80.2,675.0,3.16,0.0,0.0,37.9,0.0,0.0,95.0,0.0,51.9,0.0,0.0,0.0,4.52,6.3,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.7,84.5,0.0,0.0,0.0,32.0,False,0.0,-30.0,,0.0,0.0,0.0
2018-08-26 02:45:00,18.8,80.1,688.0,3.2,0.0,0.0,38.1,0.0,0.0,95.0,0.0,51.9,0.0,0.0,0.0,4.52,6.3,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.3,86.1,0.0,0.0,0.0,32.0,False,0.0,-29.0,,0.0,0.0,0.0
2018-08-26 02:50:00,18.7,80.1,695.0,3.2,0.0,0.0,38.2,0.0,0.0,95.0,0.0,51.9,0.0,0.0,0.0,4.5,6.3,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.1,86.8,0.0,0.0,0.0,16.0,False,0.0,-29.0,,0.0,0.0,0.0
2018-08-26 02:55:00,18.8,80.1,693.0,3.16,0.0,0.0,38.2,0.0,0.0,95.0,0.0,51.9,0.0,0.0,0.0,4.52,6.3,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.2,87.1,0.0,0.0,0.0,16.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 03:00:00,18.8,79.7,684.0,3.24,0.0,0.0,38.0,0.0,0.0,95.0,0.0,51.9,0.0,0.0,0.0,4.52,6.3,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.1,87.3,0.0,0.0,0.0,16.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 03:05:00,18.8,79.7,675.0,3.24,0.0,0.0,38.8,0.0,0.0,95.0,0.0,51.9,0.0,0.0,0.0,4.5,6.3,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,9.8,88.1,0.0,0.0,0.0,32.0,False,0.0,-29.0,,0.0,0.0,0.0
2018-08-26 03:10:00,18.8,79.4,680.0,3.31,0.0,0.0,39.8,0.0,0.0,95.0,0.0,51.9,0.0,0.0,0.0,4.5,6.29,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,9.8,88.9,0.0,0.0,0.0,32.0,False,0.0,-29.0,,0.0,0.0,0.0
2018-08-26 03:15:00,19.1,79.3,677.0,3.35,0.0,0.0,40.5,0.0,0.0,95.6,0.0,51.9,0.0,0.0,0.0,4.52,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,9.6,89.4,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 03:20:00,19.0,79.0,675.0,3.41,0.0,0.0,40.5,0.0,0.0,96.1,0.0,51.9,0.0,0.0,0.0,4.52,6.29,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.3,89.7,0.0,0.0,0.0,32.0,False,1.0,-29.0,,0.0,0.0,0.0
2018-08-26 03:25:00,19.0,78.7,663.0,3.48,0.0,0.0,39.1,0.0,0.0,96.1,0.0,51.9,0.0,0.0,0.0,4.52,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.4,89.0,0.0,0.0,0.0,32.0,False,0.0,-27.0,,0.0,0.0,0.0
2018-08-26 03:30:00,19.1,78.5,681.0,3.52,0.0,0.0,38.1,0.0,0.0,96.1,0.0,51.9,0.0,0.0,0.0,4.52,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.3,89.0,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 03:35:00,19.1,78.8,666.0,3.47,0.0,0.0,37.8,0.0,0.0,96.1,0.0,51.9,0.0,0.0,0.0,4.52,6.29,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.4,89.4,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 03:40:00,19.1,79.2,660.0,3.4,0.0,0.0,39.0,0.0,0.0,96.1,0.0,51.9,0.0,0.0,0.0,4.54,6.3,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.3,89.3,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 03:45:00,19.1,78.9,681.0,3.45,0.0,0.0,40.1,0.0,0.0,95.5,0.0,51.9,0.0,0.0,0.0,4.52,6.29,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.2,89.5,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 03:50:00,19.0,79.5,666.0,3.35,0.0,0.0,40.1,0.0,0.0,96.0,0.0,51.9,0.0,0.0,0.0,4.54,6.29,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.0,89.3,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 03:55:00,19.1,79.3,668.0,3.37,0.0,0.0,39.6,0.0,0.0,95.3,0.0,51.9,0.0,0.0,0.0,4.54,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,9.9,89.9,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 04:00:00,19.0,79.2,671.0,3.38,0.0,0.0,39.3,0.0,0.0,95.3,0.0,51.9,0.0,0.0,0.0,4.52,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.0,90.6,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 04:05:00,19.0,79.6,660.0,3.32,0.0,0.0,38.9,0.0,0.0,95.8,0.0,51.9,0.0,0.0,0.0,4.52,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.2,91.0,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 04:10:00,19.1,79.3,648.0,3.39,0.0,0.0,38.7,0.0,0.0,95.8,0.0,51.9,0.0,0.0,0.0,4.54,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.3,90.6,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 04:15:00,19.0,79.2,666.0,3.4,0.0,0.0,38.6,0.0,0.0,95.8,0.0,51.9,0.0,0.0,0.0,4.52,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.3,89.7,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 04:20:00,19.0,79.4,661.0,3.35,0.0,0.0,38.5,0.0,0.0,95.8,0.0,51.9,0.0,0.0,0.0,4.54,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,9.8,90.7,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 04:25:00,19.1,79.3,678.0,3.41,0.0,0.0,38.5,0.0,0.0,95.8,0.0,51.9,0.0,0.0,0.0,4.54,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,9.8,91.1,0.0,0.0,0.0,32.0,False,0.0,-29.0,,0.0,0.0,0.0
2018-08-26 04:30:00,19.1,79.4,661.0,3.35,0.0,0.0,38.4,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.54,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.1,91.1,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 04:35:00,19.0,80.0,676.0,3.21,0.0,0.0,38.2,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.54,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.2,91.3,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 04:40:00,18.9,80.1,655.0,3.22,0.0,0.0,38.1,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.54,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.4,90.6,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 04:45:00,18.8,80.4,678.0,3.15,0.0,0.0,37.9,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.54,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.4,90.5,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 04:50:00,18.8,80.7,650.0,3.1,0.0,0.0,38.8,0.0,0.0,95.2,0.0,64.9,0.0,0.0,0.0,4.52,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.3,90.4,0.0,0.0,0.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 04:55:00,18.9,80.6,660.0,3.12,0.0,0.0,39.6,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.54,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.5,90.5,0.0,0.0,0.0,32.0,False,0.0,-29.0,,0.0,0.0,0.0
2018-08-26 05:00:00,18.9,80.5,662.0,3.15,0.0,0.0,40.3,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.54,6.28,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.1,90.7,0.0,0.0,0.0,32.0,False,0.0,-29.0,,0.0,0.0,0.0
2018-08-26 05:05:00,18.9,80.4,657.0,3.17,0.0,0.0,40.9,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.52,6.27,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.4,90.8,0.0,0.0,0.5,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 05:10:00,18.9,80.1,667.0,3.22,0.0,0.0,40.6,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.54,6.27,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.6,90.0,0.0,0.0,1.5,32.0,False,0.0,-29.0,,0.0,0.0,0.0
2018-08-26 05:15:00,19.0,80.1,660.0,3.23,0.0,0.0,40.0,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.54,6.27,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.5,90.3,0.0,0.0,1.5,32.0,False,0.0,-30.0,,0.0,0.0,0.0
2018-08-26 05:20:00,19.1,80.2,669.0,3.22,0.0,0.0,39.7,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.54,6.27,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.7,90.0,0.0,0.0,1.5,32.0,False,0.0,-29.0,,0.0,0.0,0.0
2018-08-26 05:25:00,19.0,80.4,667.0,3.17,0.0,0.0,39.5,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.52,6.27,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.5,90.4,0.0,0.0,2.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 05:30:00,19.0,80.7,689.0,3.12,0.0,0.0,39.4,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.54,6.27,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.8,90.7,0.0,0.0,2.0,32.0,False,0.0,-29.0,,0.0,0.0,0.0
2018-08-26 05:35:00,18.9,81.0,675.0,3.07,0.0,0.0,39.2,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.54,6.26,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.7,90.7,0.0,0.0,2.0,32.0,False,0.0,-30.0,,0.0,0.0,0.0
2018-08-26 05:40:00,19.0,81.2,667.0,3.04,0.0,0.0,39.0,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.54,6.26,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.5,91.4,0.0,0.0,2.0,32.0,False,0.0,-29.0,,0.0,0.0,0.0
2018-08-26 05:45:00,18.9,81.1,642.0,3.07,0.0,0.0,38.9,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.52,6.26,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.5,91.3,0.0,0.0,2.0,32.0,False,1.0,-28.0,,0.0,0.0,0.0
2018-08-26 05:50:00,19.0,81.6,659.0,2.99,0.0,0.0,40.0,0.0,0.0,95.2,0.0,51.9,0.0,0.0,0.0,4.54,6.26,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.5,91.5,0.0,0.0,2.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
2018-08-26 05:55:00,18.9,81.9,648.0,2.93,0.0,0.0,41.0,0.0,0.0,95.2,0.0,64.9,0.0,0.0,0.0,4.54,6.26,19.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.2,20.0,180.0,,,,,,,,,,,,,,,,,,,,4,10.6,91.7,0.0,0.0,2.0,32.0,False,0.0,-28.0,,0.0,0.0,0.0
